time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-15T23:17:28.292Z,60.3448,-152.2582,88,2.5,ml,,,,0.55,ak,ak0223erkcte,2022-04-06T05:22:02.040Z,"46 km NW of Ninilchik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-15T23:14:42.063Z,-24.039,-67.2907,222.56,4.2,mb,,89,1.354,1.16,us,us6000h4wg,2022-03-24T03:05:44.040Z,"100 km WNW of San Antonio de los Cobres, Argentina",earthquake,12.8,13.9,0.373,2,reviewed,us,us
2022-03-15T23:03:56.033Z,-22.7255,-70.491,34,4.4,mb,,97,0.295,1.03,us,us6000h4wc,2022-03-24T03:01:35.040Z,"76 km SSW of Tocopilla, Chile",earthquake,3.9,3.7,0.12,20,reviewed,us,us
2022-03-15T21:33:53.849Z,-17.0457,41.0316,10,4.4,mb,,77,6.057,1.11,us,us6000h4ut,2022-03-24T02:24:21.040Z,"149 km SE of António Enes, Mozambique",earthquake,6.5,1.8,0.123,20,reviewed,us,us
2022-03-15T21:13:36.685Z,-15.2492,-174.0639,151.45,4.3,mb,,134,2.579,0.96,us,us6000h5tl,2022-03-24T01:54:19.040Z,"83 km NNW of Hihifo, Tonga",earthquake,8.7,8.3,0.138,15,reviewed,us,us
2022-03-15T21:11:52.795Z,14.0403,119.3928,10,4.4,mb,,117,8.875,1.13,us,us6000h5tj,2022-03-24T01:34:37.040Z,"72 km WNW of Cabra, Philippines",earthquake,10,1.9,0.098,30,reviewed,us,us
2022-03-15T20:30:14.820Z,44.6078333,-110.3163333,5.77,2.85,ml,22,94,0.07728,0.23,uu,uu60485717,2022-03-16T17:40:43.584Z,"51 km SE of Mammoth, Wyoming",earthquake,0.35,1.19,0.301,4,reviewed,uu,uu
2022-03-15T20:26:15.228Z,38.0224,-30.8867,10,4.6,mb,,75,4.249,0.92,us,us6000h4w7,2022-03-16T18:04:43.040Z,"152 km S of Lajes das Flores, Portugal",earthquake,11,1.9,0.068,66,reviewed,us,us
2022-03-15T19:49:40.044Z,13.9643,119.5862,10,4.5,mb,,113,8.919,0.6,us,us6000h4tw,2022-03-15T21:59:14.040Z,"50 km W of Cabra, Philippines",earthquake,10.7,1.9,0.072,59,reviewed,us,us
2022-03-15T19:17:45.054Z,14.74,119.474,10,4.3,mb,,157,8.585,0.92,us,us6000h5te,2022-04-09T21:36:35.040Z,"68 km WSW of San Nicolas, Philippines",earthquake,17.4,0.9,0.169,11,reviewed,us,us
2022-03-15T18:15:49.383Z,14.0082,119.4751,9.94,5,mb,,72,8.893,0.99,us,us6000h4ss,2022-04-09T21:05:24.040Z,"63 km WNW of Cabra, Philippines",earthquake,8,3.7,0.043,182,reviewed,us,us
2022-03-15T18:15:34.880Z,35.8251667,-117.6508333,6.27,3.09,ml,41,25,0.04435,0.14,ci,ci39968663,2022-04-09T20:55:55.040Z,"23km N of Ridgecrest, CA",earthquake,0.13,0.35,0.148,80,reviewed,ci,ci
2022-03-15T18:13:09.995Z,-23.1173,179.5606,548.08,4.8,mb,,90,5.529,0.74,us,us6000h4sq,2022-04-09T16:52:48.040Z,"south of the Fiji Islands",earthquake,11.4,6.9,0.08,53,reviewed,us,us
2022-03-15T18:10:03.699Z,-23.0027,179.7397,566.67,4.2,mb,,102,5.465,0.67,us,us6000h5tu,2022-04-09T16:45:06.040Z,"south of the Fiji Islands",earthquake,14.4,8.9,0.128,21,reviewed,us,us
2022-03-15T17:36:58.190Z,31.7231,141.7328,42.18,4.5,mb,,101,2.135,0.9,us,us6000h5tt,2022-04-09T14:51:43.040Z,"Izu Islands, Japan region",earthquake,9.2,6.7,0.062,80,reviewed,us,us
2022-03-15T17:32:42.354Z,-58.7218,-25.1279,45.96,4.9,mb,,71,7.696,0.72,us,us6000h4sv,2022-04-07T21:59:26.040Z,"South Sandwich Islands region",earthquake,11.4,5.6,0.099,35,reviewed,us,us
2022-03-15T17:31:19.032Z,-21.4236,-69.6249,16.84,4,mb,,90,0.273,0.87,us,us6000h4sa,2022-04-07T21:57:43.797Z,"94 km NE of Tocopilla, Chile",earthquake,2.2,3.1,0.211,7,reviewed,us,us
2022-03-15T17:17:49.342Z,55.2088,-157.8433,6.2,3,ml,,,,0.7,ak,ak0223enzst1,2022-04-07T21:53:55.040Z,"113 km SE of Perryville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-15T17:16:57.795Z,32.89581299,-100.8909346,4.181762694999999,2.6,ml,14,56,0.01823731854,0.2,tx,tx2022fery,2022-03-18T19:55:00.072Z,"19 km N of Snyder, Texas",earthquake,0.9041040752,0.8922726931,0.1,7,reviewed,tx,tx
2022-03-15T17:06:47.299Z,9.1959,-66.6151,10,4.5,mb,,73,3.973,0.94,us,us6000h4s0,2022-04-07T21:51:41.210Z,"66 km W of Valle de La Pascua, Venezuela",earthquake,5.7,1.8,0.082,46,reviewed,us,us
2022-03-15T16:53:20.995Z,-7.2364,107.4156,13.9,4.2,mb,,200,0.323,0.26,us,us6000h5tr,2022-03-22T18:31:56.040Z,"4 km SSW of Banjar, Indonesia",earthquake,6.1,7,0.214,7,reviewed,us,us
2022-03-15T16:43:30.980Z,-55.8045,-28.1165,73.87,4.7,mb,,67,5.049,0.42,us,us6000h5ts,2022-03-22T16:37:46.040Z,"South Sandwich Islands region",earthquake,10.9,2.6,0.108,29,reviewed,us,us
2022-03-15T16:25:31.739Z,31.64233814,-104.4683398,6.979931641,2.8,ml,15,68,0.03816574666,0.5,tx,tx2022feqg,2022-04-03T15:53:49.033Z,"59 km S of Whites City, New Mexico",earthquake,1.576610387,1.396274053,0.2,11,reviewed,tx,tx
2022-03-15T16:19:02.011Z,63.4614,-151.1845,6.8,2.5,ml,,,,0.95,ak,ak0223eneovg,2022-03-15T17:26:36.040Z,"28 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T16:15:34.793Z,28.6671,-98.8209,5,2.5,mb_lg,,177,0.609,0.64,us,us6000h4ri,2022-03-15T17:12:09.040Z,"22 km N of Fowlerton, Texas",earthquake,2.8,2,0.255,4,reviewed,us,us
2022-03-15T16:02:37.268Z,-58.5758,-25.2184,10,4.8,mb,,89,7.581,0.45,us,us6000h5tp,2022-03-22T14:16:35.040Z,"South Sandwich Islands region",earthquake,9.2,1.7,0.139,19,reviewed,us,us
2022-03-15T16:02:26.100Z,-58.5837,-25.2014,10,4.7,mb,,50,7.593,0.77,us,us6000h4r8,2022-03-22T18:24:20.040Z,"",earthquake,10.6,1.8,0.106,30,reviewed,us,us
2022-03-15T16:01:27.431Z,-22.239,-176.5864,161.19,4.4,mb,,247,6.737,0.45,us,us6000h4r9,2022-03-22T13:53:04.040Z,"186 km SW of Haveluloto, Tonga",earthquake,22.4,8.3,0.144,17,reviewed,us,us
2022-03-15T15:56:58.350Z,17.9046666666667,-66.8595,12.28,2.6,md,17,198,,0.18,pr,pr71340308,2022-03-15T16:16:29.530Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.43,0.41,0.0714206756669706,8,reviewed,pr,pr
2022-03-15T15:51:39.547Z,-58.5747,-24.956,10,5.3,mww,,72,7.701,0.76,us,us6000h4r3,2022-03-22T13:49:21.040Z,"South Sandwich Islands region",earthquake,9.8,1.8,0.078,16,reviewed,us,us
2022-03-15T15:48:44.753Z,28.70269775,-98.96587776,2.323201497,2.9,ml,19,54,0.251593062,0.2,tx,tx2022fepa,2022-03-22T13:47:44.040Z,"20 km E of Dilley, Texas",earthquake,2.108568539,2.555524579,0.1,11,reviewed,tx,tx
2022-03-15T15:43:22.131Z,27.6989,56.5596,10,4.1,mb,,138,2.76,0.76,us,us6000h5ti,2022-03-22T13:46:00.040Z,"63 km NNE of Bandar Abbas, Iran",earthquake,9.4,1.9,0.186,8,reviewed,us,us
2022-03-15T15:11:29.142Z,42.6923,-78.1505,5,2.6,mb_lg,,49,0.522,0.31,us,us6000h4qr,2022-03-21T03:28:12.797Z,"5 km SSW of Warsaw, New York",earthquake,1.9,2,0.089,33,reviewed,us,us
2022-03-15T14:29:32.644Z,-58.929,-25.5957,38.58,4.6,mb,,91,7.598,0.41,us,us6000h5tc,2022-03-21T21:33:13.040Z,"South Sandwich Islands region",earthquake,11.5,6.4,0.152,17,reviewed,us,us
2022-03-15T14:25:39.206Z,65.6003,-165.2724,10,2.5,ml,,197,0.28,0.21,us,us6000h4qn,2022-03-15T14:54:55.040Z,"63 km NE of Teller, Alaska",earthquake,6.2,2,0.097,14,reviewed,us,us
2022-03-15T14:19:34.941Z,0.276,125.6528,39.59,4.8,mb,,52,1.783,0.63,us,us6000h5t7,2022-03-21T21:10:44.040Z,"140 km SE of Tondano, Indonesia",earthquake,8,7.6,0.107,30,reviewed,us,us
2022-03-15T14:18:02.145Z,0.4166,125.8515,34.02,5,mb,,52,1.555,0.61,us,us6000h4qh,2022-03-21T20:23:53.040Z,"143 km SE of Tondano, Indonesia",earthquake,6.6,5.1,0.06,92,reviewed,us,us
2022-03-15T14:15:30.116Z,13.0129,144.9126,35,4.4,mb,,84,0.574,0.77,us,us6000h5t9,2022-03-21T20:16:50.040Z,"33 km SSE of Inarajan Village, Guam",earthquake,10.1,2,0.127,21,reviewed,us,us
2022-03-15T14:06:54.050Z,14.0072,119.2482,10,4.4,mb,,126,8.933,0.56,us,us6000h5t6,2022-03-21T19:59:16.040Z,"87 km W of Cabra, Philippines",earthquake,13.1,1.9,0.162,13,reviewed,us,us
2022-03-15T14:06:14.400Z,17.9125,-66.8628333333333,16.55,2.65,md,9,195,,0.15,pr,pr71340298,2022-03-15T14:30:27.510Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.79,0.85,0.334990302650965,3,reviewed,pr,pr
2022-03-15T13:55:52.779Z,-60.322,-27.1364,10,4.8,mb,,66,7.886,0.49,us,us6000h4qc,2022-03-21T19:34:39.040Z,"South Sandwich Islands region",earthquake,13.7,1.9,0.111,28,reviewed,us,us
2022-03-15T13:50:30.779Z,-21.1064,-69.3332,98.43,4.8,mww,,46,0.157,0.55,us,us6000h4q8,2022-03-21T19:30:47.964Z,"130 km SE of Iquique, Chile",earthquake,5.4,3.3,0.073,18,reviewed,us,us
2022-03-15T13:11:02.594Z,37.8791,101.2676,10,4.2,mb,,52,2.732,0.94,us,us6000h4q0,2022-03-21T19:13:20.420Z,"106 km SW of Jinchang, China",earthquake,9,1.9,0.121,22,reviewed,us,us
2022-03-15T12:36:58.159Z,52.3129,-179.1893,216.03,3.8,mb,,133,0.874,0.49,us,us6000h5tb,2022-03-22T12:42:38.040Z,"181 km WNW of Adak, Alaska",earthquake,14.9,9.2,0.073,49,reviewed,us,us
2022-03-15T12:25:59.703Z,42.2121,42.7582,10,4.7,mb,,39,1.473,0.5,us,us6000h4pa,2022-03-17T04:40:42.062Z,"8 km SE of Kutaisi, Georgia",earthquake,4.7,1.8,0.069,64,reviewed,us,us
2022-03-15T12:12:31.407Z,-0.5301,98.556,37.2,5.1,mww,,107,2.068,0.45,us,us6000h4p4,2022-03-15T12:27:51.040Z,"174 km W of Pariaman, Indonesia",earthquake,7.5,6.4,0.093,11,reviewed,us,us
2022-03-15T11:57:29.971Z,52.6282,-175.7442,244.36,3.7,mb,,86,0.57,0.48,us,us6000h5ta,2022-03-22T11:19:13.040Z,"103 km NE of Adak, Alaska",earthquake,10.5,10,0.081,39,reviewed,us,us
2022-03-15T11:48:32.728Z,37.1209,-115.3165,11.8,3.4,ml,30,75.07,0.355,0.1972,nn,nn00835351,2022-03-15T21:44:51.044Z,"30 km SSW of Alamo, Nevada",earthquake,,1,0.44,16,reviewed,nn,nn
2022-03-15T11:46:33.320Z,13.0553,123.025,10,4.2,mb,,129,6.457,0.44,us,us6000h5t4,2022-03-22T11:05:55.040Z,"8 km ESE of San Rafael, Philippines",earthquake,10.8,1.5,0.152,14,reviewed,us,us
2022-03-15T11:22:06.927Z,-17.547,-178.6829,533.63,4.1,mb,,114,3.118,0.56,us,us6000h5t2,2022-03-22T10:57:17.040Z,"219 km ENE of Levuka, Fiji",earthquake,13.1,7.5,0.082,40,reviewed,us,us
2022-03-15T10:55:47.319Z,43.045,145.0363,97.62,4.3,mb,,145,1.728,0.38,us,us6000h4nv,2022-03-15T11:15:26.040Z,"53 km SW of Nemuro, Japan",earthquake,6.4,8.8,0.117,21,reviewed,us,us
2022-03-15T10:34:56.855Z,-15.003,-173.7806,10,4.3,mb,,119,2.22,0.28,us,us6000h5t1,2022-03-22T10:40:28.040Z,"105 km N of Hihifo, Tonga",earthquake,7.2,1.7,0.133,17,reviewed,us,us
2022-03-15T10:30:20.477Z,67.3441,-156.1493,0,2.6,ml,,,,0.84,ak,ak0223ejwhng,2022-03-15T10:42:05.576Z,"58 km NNE of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T10:23:21.610Z,18.1673333333333,-67.3711666666667,55.95,3.28,md,47,168,,0.25,pr,pr71340283,2022-03-15T11:27:11.193Z,"21 km SW of Stella, Puerto Rico",earthquake,0.47,0.42,0.126043013864354,19,reviewed,pr,pr
2022-03-15T10:20:08.079Z,-15.7765,-71.9574,10,4.7,mb,,127,2.981,0.78,us,us6000h4nn,2022-03-16T09:42:41.010Z,"16 km ESE of Huambo, Peru",earthquake,7,1.9,0.062,79,reviewed,us,us
2022-03-15T09:57:26.360Z,17.9261666666667,-66.8645,16.06,2.6,md,11,221,,0.15,pr,pr71340268,2022-03-15T10:56:39.860Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.85,0.59,0.154629240518576,8,reviewed,pr,pr
2022-03-15T09:25:50.692Z,2.3278,96.0664,10,4.4,mb,,105,1.819,0.31,us,us6000h5t0,2022-03-22T09:20:52.040Z,"38 km WSW of Sinabang, Indonesia",earthquake,6.9,1.5,0.143,14,reviewed,us,us
2022-03-15T09:09:38.540Z,19.1603333333333,-155.4685,33.2,2.82,ml,56,98,,0.12,hv,hv72950767,2022-03-18T01:14:00.193Z,"4 km SSE of P?hala, Hawaii",earthquake,0.4,0.52,0.203917140667721,37,reviewed,hv,hv
2022-03-15T09:08:53.476Z,2.4142,96.2445,31.73,4.7,mb,,186,1.728,0.64,us,us6000h4nc,2022-03-15T09:27:12.040Z,"16 km WSW of Sinabang, Indonesia",earthquake,9.1,4.8,0.117,22,reviewed,us,us
2022-03-15T09:05:24.005Z,-26.9035,-176.1005,10,5.2,mww,,54,2.847,0.85,us,us6000h4nb,2022-03-15T12:09:09.040Z,"south of the Fiji Islands",earthquake,9.7,1.9,0.073,18,reviewed,us,us
2022-03-15T08:44:03.903Z,69.5879,-144.7041,9,4,ml,,,,0.95,ak,ak0223eisl68,2022-03-15T09:05:22.040Z,"73 km SW of Kaktovik, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2022-03-15T08:31:18.565Z,14.0723,119.3711,35.53,4.6,mb,,110,20.086,0.78,us,us6000h5sz,2022-03-22T08:25:57.040Z,"76 km WNW of Cabra, Philippines",earthquake,12.5,8.1,0.093,34,reviewed,us,us
2022-03-15T08:20:03.833Z,54.8345,-156.9579,19.34,3.4,ml,,162,1.522,0.62,us,us6000h5sy,2022-03-22T09:05:11.040Z,"183 km SE of Perryville, Alaska",earthquake,8.5,8.3,0.081,20,reviewed,us,us
2022-03-15T08:12:48.902Z,54.7139,-156.8241,14.4,3.8,ml,,,,1.17,ak,ak0223eilzpu,2022-03-15T16:53:44.223Z,"198 km SE of Perryville, Alaska",earthquake,,5,,,reviewed,ak,ak
2022-03-15T08:05:20.603Z,14.1055,119.3683,10,5,mww,,73,8.816,1.13,us,us6000h4n2,2022-03-15T14:27:34.040Z,"77 km WNW of Cabra, Philippines",earthquake,8,1.8,0.06,27,reviewed,us,us
2022-03-15T07:54:00.672Z,-59.7683,-26.2587,35,4.9,mb,,94,9.234,0.87,us,us6000h4mz,2022-03-15T08:15:56.040Z,"South Sandwich Islands region",earthquake,11.5,1.8,0.087,42,reviewed,us,us
2022-03-15T07:30:31.920Z,19.2353333333333,-155.3865,32.91,3.04,ml,55,144,,0.13,hv,hv72950682,2022-03-22T06:29:39.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.39,0.49,0.202519348413351,39,reviewed,hv,hv
2022-03-15T06:40:15.628Z,26.8407,126.3758,10,4.8,mww,,71,1.694,0.67,us,us6000h4mq,2022-04-03T05:52:09.040Z,"147 km WNW of Naha, Japan",earthquake,6.1,1.2,0.089,12,reviewed,us,us
2022-03-15T06:37:43.360Z,-19.0504,-67.0534,251.77,4.2,mb,,64,2.112,0.57,us,us6000h4mn,2022-04-03T05:40:09.040Z,"34 km WSW of Challapata, Bolivia",earthquake,10.9,9.7,0.147,13,reviewed,us,us
2022-03-15T06:36:35.830Z,45.3405,84.9955,13.89,4.4,mb,,114,2.378,0.8,us,us6000h4mp,2022-04-03T05:44:01.040Z,"28 km SSE of Karamay, China",earthquake,8.2,5.3,0.126,18,reviewed,us,us
2022-03-15T06:28:21.645Z,14.0929,119.2228,10,4.4,mb,,110,8.855,0.57,us,us6000h5su,2022-03-22T15:23:11.040Z,"92 km WNW of Cabra, Philippines",earthquake,10.8,1.9,0.076,50,reviewed,us,us
2022-03-15T05:40:18.545Z,61.0297,-149.8307,17.6,2.8,ml,,,,0.8,ak,ak0223egzgp8,2022-04-03T05:38:58.407Z,"16 km NW of Hope, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-15T04:35:27.885Z,14.0822,119.2256,10,4.2,mb,,65,9.791,0.55,us,us6000h5ss,2022-03-22T03:01:23.040Z,"91 km WNW of Cabra, Philippines",earthquake,7,1.9,0.136,17,reviewed,us,us
2022-03-15T04:31:58.319Z,14.1169,119.3385,10,4.7,mb,,98,19.105,0.5,us,us6000h4m9,2022-03-22T02:06:18.040Z,"80 km WNW of Cabra, Philippines",earthquake,11.9,1.8,0.079,49,reviewed,us,us
2022-03-15T04:09:03.910Z,-58.5297,-25.6056,71.19,4.7,mb,,64,16.126,0.72,us,us6000h5sp,2022-03-22T01:59:05.040Z,"South Sandwich Islands region",earthquake,6.4,6.9,0.118,22,reviewed,us,us
2022-03-15T03:53:30.946Z,-25.0851,-175.6313,10,4.8,mb,,124,4.633,0.88,us,us6000h5sq,2022-03-22T01:18:37.040Z,"south of Tonga",earthquake,10.3,1.8,0.128,19,reviewed,us,us
2022-03-15T03:51:43.065Z,-21.5257,-177.5329,391.22,4.3,mb,,173,5.608,0.87,us,us6000h5sr,2022-03-22T00:56:58.040Z,"244 km W of Haveluloto, Tonga",earthquake,11.3,8.4,0.129,17,reviewed,us,us
2022-03-15T03:49:57.807Z,56.9541,-145.7555,10,2.8,ml,,202,3.063,0.49,us,us6000h4lz,2022-03-17T02:49:01.040Z,"Gulf of Alaska",earthquake,9.9,2,0.046,62,reviewed,us,us
2022-03-15T03:36:21.936Z,27.7416,-111.7258,10,4.2,mb,,89,0.621,0.66,us,us6000h4ly,2022-03-22T00:25:17.040Z,"69 km NE of Santa Rosalía, Mexico",earthquake,1.8,2,0.373,2,reviewed,us,us
2022-03-15T03:14:01.847Z,-23.0961,178.7837,576.1,4.2,mb,,138,11.403,0.71,us,us6000h5sm,2022-03-22T00:23:43.040Z,"south of the Fiji Islands",earthquake,15.5,9.1,0.11,23,reviewed,us,us
2022-03-15T02:51:06.411Z,29.9999,95.07,35,4.1,mb,,88,8.857,0.66,us,us6000h4ll,2022-03-21T23:42:56.040Z,"176 km NNE of Shi Yomi, India",earthquake,11.9,2,0.13,16,reviewed,us,us
2022-03-15T02:28:45.359Z,-21.7321,-173.651,10,4.7,mb,,220,23.917,0.55,us,us6000h5sl,2022-03-21T23:16:40.040Z,"141 km ESE of ‘Ohonua, Tonga",earthquake,13.1,2,0.142,15,reviewed,us,us
2022-03-15T02:07:05.869Z,37.1836,71.9679,148.48,4.1,mb,,69,1.113,0.66,us,us6000h4lg,2022-03-21T22:24:32.040Z,"40 km NW of Khand?d, Afghanistan",earthquake,4.1,6.3,0.114,21,reviewed,us,us
2022-03-15T01:27:35.425Z,-58.4855,160.6191,10,4.6,mb,,47,4.102,0.59,us,us6000h5sk,2022-03-21T22:20:39.040Z,"Macquarie Island region",earthquake,8.5,1.8,0.129,18,reviewed,us,us
2022-03-15T00:57:31.560Z,34.4368333,-119.2963333,10.23,2.5,ml,47,53,0.03982,0.25,ci,ci40207960,2022-03-17T14:52:22.169Z,"5km WSW of Ojai, CA",earthquake,0.25,0.53,0.169,66,reviewed,ci,ci
2022-03-15T00:48:49.460Z,40.4145,-124.2883333,25.14,2.52,md,28,130,0.07161,0.1,nc,nc73705706,2022-03-20T21:22:11.040Z,"10km N of Petrolia, CA",earthquake,0.33,0.44,0.162,31,reviewed,nc,nc
2022-03-15T00:37:22.270Z,19.182,-155.497666666667,33.37,3.05,ml,54,80,,0.12,hv,hv72950417,2022-03-17T23:38:29.410Z,"3 km SW of P?hala, Hawaii",earthquake,0.38,0.52,0.199043628548828,37,reviewed,hv,hv
2022-03-15T00:25:52.672Z,23.2811,93.9006,10,4.1,mb,,153,3.834,1.01,us,us6000h5sj,2022-03-21T16:56:28.675Z,"46 km NNE of Falam, Myanmar",earthquake,8,1.9,0.15,12,reviewed,us,us
2022-03-14T23:52:14.646Z,-17.5376,-177.7821,571.17,4.4,mb,,108,3.228,0.76,us,us6000h5s7,2022-03-21T04:47:14.040Z,"Fiji region",earthquake,6.9,11.3,0.126,18,reviewed,us,us
2022-03-14T23:36:42.057Z,14.1624,119.371,10,4.7,mb,,97,8.76,0.59,us,us6000h4kx,2022-03-20T05:10:52.040Z,"79 km WNW of Cabra, Philippines",earthquake,8.5,1.8,0.048,134,reviewed,us,us
2022-03-14T22:41:14.956Z,-17.5209,-178.7227,543.67,4.2,mb,,118,3.082,0.68,us,us6000h5s6,2022-03-23T23:56:58.040Z,"216 km ENE of Levuka, Fiji",earthquake,14.6,7.7,0.101,27,reviewed,us,us
2022-03-14T22:23:47.913Z,14.1319,119.2266,10,4.7,mb,,98,9.216,0.85,us,us6000h4kj,2022-03-23T23:13:22.176Z,"92 km WNW of Cabra, Philippines",earthquake,8.2,1.8,0.053,108,reviewed,us,us
2022-03-14T22:20:14.313Z,-21.8846,-68.5016,114.84,4.4,mwr,,55,1.103,1.2,us,us6000h4ke,2022-03-23T05:30:08.040Z,"76 km NE of Calama, Chile",earthquake,5.7,4.7,0.06,27,reviewed,us,us
2022-03-14T21:52:57.088Z,-7.5056,120.1511,387.04,4.2,mb,,68,2.351,0.77,us,us6000h4kc,2022-03-23T04:58:38.040Z,"113 km NNE of Labuan Bajo, Indonesia",earthquake,9.4,8,0.166,10,reviewed,us,us
2022-03-14T21:10:33.372Z,9.5403,-84.828,9.07,3.4,ml,,209,0.755,0.19,us,us6000h4k1,2022-03-15T05:32:27.293Z,"23 km WSW of Jacó, Costa Rica",earthquake,2.2,11.9,0.081,20,reviewed,us,us
2022-03-14T20:36:06.192Z,19.8128,-71.4966,10,4.3,ml,,94,0.819,1.1,us,us6000h4j9,2022-03-30T15:40:47.277Z,"9 km NNW of Villa Vásquez, Dominican Republic",earthquake,4.7,2,0.057,40,reviewed,us,us
2022-03-14T20:13:25.530Z,-11.6568,165.6298,17.4,4.6,mb,,136,4.066,0.81,us,us6000h5s5,2022-03-30T15:08:16.040Z,"104 km S of Lata, Solomon Islands",earthquake,12.1,5.6,0.109,25,reviewed,us,us
2022-03-14T19:22:28.220Z,38.7835,-122.7523333,2.34,2.89,md,99,27,0.0122,0.06,nc,nc73705586,2022-03-29T22:23:31.040Z,"1km NNE of The Geysers, CA",earthquake,0.09,0.12,0.131,127,reviewed,nc,nc
2022-03-14T19:16:16.300Z,33.9348333,-116.6406667,11.97,2.94,ml,118,36,0.1036,0.15,ci,ci40207704,2022-03-29T22:17:39.040Z,"10km WNW of Garnet, CA",earthquake,0.09,0.28,0.168,191,reviewed,ci,ci
2022-03-14T18:08:27.818Z,-26.2999,71.741,10,4.9,mb,,107,43.998,0.77,us,us6000h4ij,2022-03-29T22:09:29.040Z,"Mid-Indian Ridge",earthquake,13.3,1.9,0.082,47,reviewed,us,us
2022-03-14T17:59:59.456Z,-27.1013,-175.8879,10,4.5,mb,,186,2.802,1.23,us,us6000h5s2,2022-03-29T22:06:11.040Z,"Kermadec Islands region",earthquake,14.2,1.9,0.313,5,reviewed,us,us
2022-03-14T17:51:23.434Z,14.3627,119.8179,35,4.4,mb,,152,21.134,0.82,us,us6000h5s1,2022-03-29T21:56:17.040Z,"58 km NNW of Cabra, Philippines",earthquake,10.8,2,0.161,11,reviewed,us,us
2022-03-14T17:38:08.280Z,17.9496666666667,-66.953,10.36,2.56,md,12,209,,0.27,pr,pr71340208,2022-03-14T17:49:53.710Z,"5 km WSW of Guánica, Puerto Rico",earthquake,1.07,0.62,0.0481152030113465,4,reviewed,pr,pr
2022-03-14T16:48:35.355Z,31.61168865,-104.2173495,7.494091797,3,ml,17,57,0.07242770395,0.2,tx,tx2022fcvm,2022-03-16T23:46:56.128Z,"52 km NW of Toyah, Texas",earthquake,0.9651734778,1.417687859,0.1,7,reviewed,tx,tx
2022-03-14T16:36:42.400Z,18.1455,-68.4341,13,3.49,md,16,182,0.9844,0.57,pr,pr2022073001,2022-03-30T15:32:47.903Z,"31 km SE of Boca de Yuma, Dominican Republic",earthquake,1.74,3.25,0.32,12,reviewed,pr,pr
2022-03-14T16:30:29.765Z,-26.5668,71.2959,10,4.2,mb,,182,9.953,0.29,us,us6000h5s4,2022-03-21T18:47:11.040Z,"Mid-Indian Ridge",earthquake,14.9,2,0.235,5,reviewed,us,us
2022-03-14T15:37:47.400Z,18.0455,-65.4171666666667,14.34,2.68,md,5,258,,0.21,pr,pr71340178,2022-03-14T16:39:31.630Z,"8 km SE of Esperanza, Puerto Rico",earthquake,3.33,1.56,0.00468172118626953,3,reviewed,pr,pr
2022-03-14T15:33:07.256Z,14.1786,119.4047,10,4.4,mb,,108,8.738,0.49,us,us6000h5rx,2022-03-21T18:33:52.040Z,"76 km WNW of Cabra, Philippines",earthquake,6,1.9,0.112,25,reviewed,us,us
2022-03-14T15:32:14.017Z,-3.3543,130.9265,10,4.3,mb,,73,1.389,0.46,us,us6000h5ru,2022-03-21T18:22:00.040Z,"223 km E of Amahai, Indonesia",earthquake,5.3,1.9,0.168,12,reviewed,us,us
2022-03-14T15:22:53.896Z,14.1312,119.5165,10,5,mb,,102,8.766,0.41,us,us6000h4g3,2022-03-21T16:10:22.040Z,"63 km WNW of Cabra, Philippines",earthquake,9.8,1.9,0.052,124,reviewed,us,us
2022-03-14T15:19:53.849Z,-24.484,179.9458,514.78,4.2,mb,,115,5.126,0.61,us,us6000h5rt,2022-03-21T14:55:24.040Z,"south of the Fiji Islands",earthquake,12.1,7.7,0.141,15,reviewed,us,us
2022-03-14T15:15:23.995Z,14.1707,119.4394,10,4.5,mb,,110,8.74,0.32,us,us6000h5rw,2022-03-21T14:38:32.040Z,"72 km WNW of Cabra, Philippines",earthquake,10.9,1.9,0.098,33,reviewed,us,us
2022-03-14T15:12:40.701Z,-3.3406,100.8102,39.26,4.2,mb,,162,2.368,0.63,us,us6000h5rv,2022-03-21T13:47:53.040Z,"156 km SSW of Sungai Penuh, Indonesia",earthquake,14.6,9,0.159,11,reviewed,us,us
2022-03-14T15:00:58.348Z,-30.1262,-177.6833,10,4.6,mb,,146,0.885,0.52,us,us6000h4g1,2022-03-21T13:34:42.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,1.9,0.12,21,reviewed,us,us
